,FECHA,FOLIO,PROVEEDOR,DESCRIPCION,TIPO GASTO,IMPORTE,IVA,TOTAL MX
986,2021-04-01,70777,NOVATEL MEXICANA S.A. DE C.V,"CINTA 0.005"" S/A STD DE 2"" X 33 MT",COMPRAS,195.0,31.2,226.2
987,2021-04-01,4110,SANDRA PEREZ AGUILAR,BASE LIMPIADOR MULTIUSOS,COMPRAS,0.0,0.0,0.0
988,2021-04-01,106081,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,SERVICIOS DE PAQUETERIA Y MENSAJERIA,PAQUETERIA,4500.0,720.0,5220.0
989,2021-04-01,42657886,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR DEBIT A NOM EVOPAYMX,COMISION BANCARIA,0.0,0.0,0.0
990,2021-04-01,759,TRABAJADORES PROACTIVOS DEL CENTRO SC,Servicios de mantenimiento y reparación de equipos eléctrico,SUELDOS PRODUCCION,1046.83,167.49,1214.32
991,2021-04-01,955,IRMA VILLALPANDO CASTANEDA,"TELA DE FIBRA DE VIDRIO DE 1/16"" TUS """,COMPRAS,15.79,2.53,18.32
992,2021-04-01,37202244,Autotransportes de Carga Tresguerras S.A de C.V.,Pago,PAQUETERIA,650.0,104.0,754.0
993,2021-04-01,6024,EXI BAJIO SA DE CV,Servicio de Arrendamiento,RENTA COPIADORA,3456.0,0.0,3456.0
994,2021-04-01,523933,MAQUINARIA INDUSTRIAL CABRERA S.A. DE C.V.,PERFILADORA 10X54 MCA.TITANIUM TITANIUM 211616821000826 ,MAQUINARIA,742.0,118.72,860.72
995,2021-04-01,523934,MAQUINARIA INDUSTRIAL CABRERA S.A. DE C.V.,LECTOR LCD 3 EJES PARA FRESADORA TITANIUM 211616821000288 ,MAQUINARIA,3570.0,571.2,4141.2
996,2021-04-01,42694489,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR DEBIT A NOM EVOPAYMX,COMISION BANCARIA,3.06,0.49,3.55
997,2021-04-01,0002418039,DHL EXPRESS MEXICO S.A. DE C.V.,EXPRESS DOMESTIC,MENSAJERIA,0.0,0.0,0.0
998,2021-04-01,XXXX,IGNACIO ROJAS GOMEZ,TERMOSTATO LLANET 119,COMPRAS,0.0,0.0,0.0
999,2021-04-01,0006880,SANHER UNIVERSAL SA DE CV,Termostatos Diodo Termico 240°C 16A,COMPRAS,596.0,95.36,691.36
1000,2021-04-01,XXXX,TELEFONOS DE MEXICO S.A.B. DE C.V.,Pago,TELEFONO,752.43,124.0,876.43
1001,2021-04-01,XXXX,TELEFONOS DE MEXICO S.A.B. DE C.V.,Pago,TELEFONO,674.62,110.2,784.82
1002,2021-04-01,XXXX,TELEFONOS DE MEXICO S.A.B. DE C.V.,Pago,TELEFONO,674.62,110.2,784.82
1003,2021-04-01,XXXX,TELEFONOS DE MEXICO S.A.B. DE C.V.,Pago,TELEFONO,674.62,110.2,784.82
1004,2021-04-01,273,ELIZABETH CHAVEZ ALVARADO,Revisión de instalaciones eléctricas,MTTO LOCAL,5344.76,855.16,6199.92
1005,2021-04-01,3596849,"COSTCO DE MEXICO, S.A. DE C.V.",ALIMENTO PARA PERRO PAVO/CAMOTE 15.87 KG KS NATURE'S DOMAIN,NO DEDUCIBLE,5152.17,824.35,5976.52
1006,2021-04-01,72301,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",ALAMBRE NICROMEL 80/20 NO. 13,COMPRAS,6300.0,48.0,6348.0
1007,2021-04-01,4001,"American Brother, S.A. de C.V.",RESISTENCIA DE NICROM PARA SISTEMA DE SELLADO DE 0.2 X 20 CM TIPO(PCS200),COMPRAS,0.0,0.0,0.0
1008,2021-04-01,2624,EXI BAJIO SA DE CV,Pago,RENTA COPIADORA,5000.0,800.0,4766.5
1009,2021-04-01,7262984,PODER EJECUTIVO DEL ESTADO DE QUERETARO,IMPUESTO SOBRE NOMINA SECTOR PRIVADO,DERECHOS,0.0,0.0,0.0
1010,2021-04-01,919805,HDI SEGUROS S.A DE C.V,Pago,SEGUROS,198.0,32.63,230.63
1011,2021-04-01,608,INGENIERIA EN SISTEMAS AUTOMATIZADOS E INSTRUMENTACION SA DE CV,CABLE PARA TERMOPAR TIPO K CAL.20 PVC.,COMPRAS,0.0,0.0,0.0
1012,2021-04-01,4098,"MAQUINADOS ESPECIALES DE QUERETARO, S.A. DE C.V.",AJUSTE DE MEDIDAS A PLACA AISLANTE SEGÚN INDICACIONES.,MTTO MAQUINARIA,0.0,0.0,0.0
1013,2021-04-01,46436,MR MULTISERVICIOS INDUSTRIALES SA DE CV,"PLACA AC A36 1/4""",COMPRAS,0.0,0.0,0.0
1014,2021-04-01,70799,NOVATEL MEXICANA S.A. DE C.V,"NOVAFLON 0.010"" STD C/A SILICONADO O",COMPRAS,3048.0,487.68,3535.68
1015,2021-04-01,42717963,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR CRED A NOM EVOPAYMX,COMISION BANCARIA,1139.12,182.26,1321.38
1016,2021-04-01,2408,SERVICIOS ORIENTA S.C.,Pago,HONORARIOS PM,0.0,0.0,0.0
1017,2021-04-01,72360,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",ALAMBRE NICROMEL 80/20 NO. 14,COMPRAS,840.52,134.48,975.0
1018,2021-04-01,4088,EDGAR AGUILAR DIAZ,LT ESMALTE GRIS CLARO,COMPRAS,0.0,0.0,0.0
1019,2021-04-01,89511,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ SA DE CV,CABLE TERMOPAR MALLA INOX TIPO J-FB-FB-SSB-20S ROLLO 100M,COMPRAS,0.0,0.0,0.0
1020,2021-04-01,4704,C.E. FIRE S.A. DE C.V.,"Concreto refractario AA-60 saco de 25 kgs2200 kg/m31,650 C / 3,000 F",COMPRAS,4000.0,640.0,4640.0
1021,2021-04-01,384235,"ELECTRONICA ZARAGOZA, S.DE R.L.",ESPUMA LIMPIADORA PARA CUBIERTAS PLASTIC,MTTO COMPUTO,445.3,68.7,514.0
1022,2021-04-01,5847733,GRUPO NACIONAL PROVINCIAL S A B,Pago,SEGUROS,0.0,0.0,0.0
1023,2021-04-01,457,MARIA MAGDALENA MARTINEZ ZAMORA,Resistencia de 25 cm,COMPRAS,0.0,0.0,0.0
1024,2021-04-01,42784252,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR DEBIT A NOM EVOPAYMX,COMISION BANCARIA,0.0,0.0,0.0
1025,2021-04-01,26980,"PRODUCTOS POLIMEX, S.A. DE C.V.",CENTRADOR DE CERAMICA,COMPRAS,0.0,0.0,0.0
1026,2021-04-01,4326,Sanjuana Vargas Almanza,"TZN4L-14R-Controlador de temperatura dual PID de sintonizacion automatica, 4 digitos; dimensiones DIN W96xH96mm, opcion de salida evento 1; alimentacion 100-240VCA 50/60Hz salida a relevador ",COMPRAS,172.6,27.62,200.22
1027,2021-04-01,4637,CARLOS ENRIQUE ZERMEÑO GUTIERREZ,VARILLA DE SOLDADURA DE PLATA AL 35% EN 1/16 X 18,COMPRAS,336.9,55.03,391.93
1028,2021-04-01,72401,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",CARTON ASBESTO COMPRIMIDO 1.5MT X 1MT,COMPRAS,287.94,47.45,335.39
1029,2021-04-01,72412,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",RESIST. TIPO DISCO 8CM DE DIAM. EXT. X 6.3M DIAM. INT. 300W 127V,COMPRAS,0.0,0.0,0.0
1030,2021-04-01,4095,EDGAR AGUILAR DIAZ,PILA ALCALINA TIPO RELOJ LR44 15V,COMPRAS,0.0,0.0,0.0
1031,2021-04-01,6093,MAURICIO CARBAJAL ORTIZ,FLETE ENTREGA DE MATERIAL DE SU PROPIEDAD,MENSAJERIA,0.0,0.0,0.0
1032,2021-04-01,89533,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ SA DE CV,BLOCK CERAMICO W-2W5H-8/30 AMP.,COMPRAS,200.0,32.0,232.0
1033,2021-04-01,169360,ELECTROTERMICA NACIONAL SA DE CV,Tubo ENSA de acero inox. 304 de 5/16-020&quot;. (104330-1 MT),COMPRAS,1550.0,248.0,1798.0
1034,2021-04-01,397730,"INDUSTRIA DE REFRESCOS, S. DE R.L. DE C.V.",Epura 20 Lts Policarbonato,COMPRAS,2315.0,370.4,2685.4
1035,2021-04-01,617,INGENIERIA EN SISTEMAS AUTOMATIZADOS E INSTRUMENTACION SA DE CV,TREN CERAMICO DE 4 BARRENOS,COMPRAS,0.0,0.0,0.0
1036,2021-04-01,46530,MR MULTISERVICIOS INDUSTRIALES SA DE CV,"PLACA AC A36 1/8""",COMPRAS,1265.2,202.43,1467.63
1037,2021-04-01,70820,NOVATEL MEXICANA S.A. DE C.V,"CINTA 0.005"" C/A STD DE 2"" X 33 MT",COMPRAS,6598.23,601.2,7258.059999999999
1038,2021-04-01,169218,"Nueva Wal Mart de México, S. de R. L. de C.V.",JARRA,NO DEDUCIBLE,4725.73,700.1,5425.83
1039,2021-04-01,61538,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,SERVICIOS DE PAQUETERIA Y MENSAJERIA,PAQUETERIA,4319.1,601.2,4805.3
1040,2021-04-01,42796021,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR DEBIT A NOM EVOPAYMX,COMISION BANCARIA,4319.1,601.2,4805.3
1041,2021-04-01,90106838,SEGUROS MONTERREY NEW YORK LIFE SA DE CV,Pago,SEGUROS,4319.1,601.2,4805.3
1042,2021-04-01,726361,Super Papelera S.A. de C.V. Suc Queretaro,TABLA MACOCEL MDF TRUPAN 2.5MM 20X30CM  NO APLICA,PAPELERIA,2.5,0.4,2.9
1043,2021-04-01,2314,"SUPER Q, S. A. DE C. V.",AGUA NATURAL GARRAFON 20 LT EPURA,ALIMENTOS,0.0,0.0,0.0
1044,2021-04-01,XXXX,VICTOR HUGO VIELMA COLCHADO,"Hojalateria y Pintura de facia trasera, pulido de faros Toyota Corolla",MTTO TRANSPORTE,2000.0,320.0,1906.67
1045,2021-04-01,72441,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",ALAMBRE NICROMEL 80/20 NO. 16,COMPRAS,986.1,157.78,1143.88
1046,2021-04-01,4096,EDGAR AGUILAR DIAZ,BURIL CORTADOR CUADRADO 1/4 X 2 1/2,COMPRAS,4380.0,700.8,5080.8
1047,2021-04-01,24847,"CALEFACCION ELECTRICA, S.A DE C.V",CERAMICA RANURADA CHICA IMPORTADA,COMPRAS,4319.1,601.2,4805.3
1048,2021-04-01,3210,SOLUCIONES LABORALES CF S.A. DE C.V.,Servicio de comercialización,SUELDOS VENTAS,1919.61,307.14,2226.75
1049,2021-04-01,4206,ESQUEMAS DE PRODUCTIVIDAD EMPRESARIAL S.C.,Servicios de contabilidad de costos,SUELDOS PRODUCCION,4319.1,601.2,4805.3
1050,2021-04-01,626,INGENIERIA EN SISTEMAS AUTOMATIZADOS E INSTRUMENTACION SA DE CV,Tubing de 16 mm,COMPRAS,1440.75,230.52,1671.27
1051,2021-04-01,458,MARIA MAGDALENA MARTINEZ ZAMORA,Resistencia de 35 cm,COMPRAS,0.0,0.0,0.0
1052,2021-04-01,106462,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,SERVICIOS DE PAQUETERIA Y MENSAJERIA,PAQUETERIA,0.0,0.0,0.0
1053,2021-04-01,42836141,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR DEBIT A NOM EVOPAYMX,COMISION BANCARIA,2647.5,423.6,3071.1
1054,2021-04-01,2858,PREVISION DEL TRABAJO SA DE CV,Previvale DESPENSA / Colocacion de ( )2) Tarjetas Titulares para DESPENSA,VALES DESPENSA,6709.29,0.0,6709.29
1055,2021-04-01,772,TRABAJADORES PROACTIVOS DEL CENTRO SC,Servicios de mantenimiento y reparación de equipos eléctrico,SUELDOS PRODUCCION,4319.1,601.2,4805.3
1056,2021-04-01,129023,WILCON INGENIERIA Y DIBUJO SA DE CV,SUJETA DOCUMENTOS SHELY 15 MM,COMPRAS,0.0,0.0,0.0
1057,2021-04-01,MAT_1659_00001,CACELEC SA DE CV,Pago,COMPRAS,0.0,0.0,0.0
1058,2021-04-01,760,MAURICIO CARBAJAL ORTIZ,Pago,MENSAJERIA,0.0,0.0,0.0
1059,2021-04-01,396,HONORINA GARCIA RUBIO,"Apoyo de un consultor alfa para Implementación de un Sistema de Gestión de la Calidad SGC en CALOR Y CONTROL SA DE CV., acorde a la norma ISO 9001 versión 2015",CAPACITACION,0.0,0.0,0.0
1060,2021-04-01,42872656,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR DEBIT A NOM EVOPAYMX,COMISION BANCARIA,0.0,0.0,0.0
1061,2021-04-01,4470,Sanjuana Vargas Almanza,SA-CAM-Acessorio tipo bloque de contacto NA modular ,COMPRAS,1437.0,229.92,1666.92
1062,2021-04-01,2033658,"DOMINION INDUSTRIAL, S.A. DE C.V.",Pago,COMPRAS,2374.0,379.84,2753.84
1063,2021-04-01,20618,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,Pago,PAQUETERIA,0.0,0.0,0.0
1064,2021-04-01,3713814,"AXTEL, S.A.B. de C.V.",Otros cargos,TELEFONO,0.0,0.0,0.0
1065,2021-04-01,8811090280022099,BANCO NACIONAL DE MEXICO SA,Pago,COMISION BANCARIA,0.0,0.0,0.0
1066,2021-04-01,XXXX,TELEFONOS DE MEXICO S.A.B. DE C.V.,Servicios de Telecomunicaciones,TELEFONO,1337.93,214.07,1552.0
1067,2021-04-01,35424,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",Pago,COMPRAS,476.73,76.28,553.01
1068,2021-04-01,812399,"ASPEL DE MEXICO, SA DE CV",Suscripción ASPEL-SAE Mensual 14 Usr(s),MTTO COMPUTO,3206.64,513.06,3719.7
1069,2021-04-01,3947,"COMERCIALIZADORA CHRISALIM, S.A. DE C.V.",TOALLA SANITAS CAJA C/2000 BLANCA(92231),COMPRAS,0.0,0.0,0.0
1070,2021-04-01,43135413,"AT&T Comercialización Móvil, S. de RL de CV",Pago,TELEFONO,0.0,0.0,0.0
1071,2021-04-01,1051,MARISOL MENDOZA CHAVEZ,Pago,COMPRAS,2750.0,440.0,3190.0
1072,2021-04-01,42883879,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR CRED A NOM EVOPAYMX,COMISION BANCARIA,6699.0,601.2,7770.84
1073,2021-04-01,27044,"PRODUCTOS POLIMEX, S.A. DE C.V.",PLACA CERÁMICA PORTA RESISTENCIA 19,COMPRAS,58.04,9.29,67.33
1074,2021-04-01,4569,Sanjuana Vargas Almanza,"AX41A - Control de temperatura digital 1/16 Din  48x48mm  entrada  J, K, pt100 , salida SSR + Rele + Rele  alim 100-240vca ",COMPRAS,843.98,135.04,979.02
1075,2021-04-01,6211,WILCON INGENIERIA Y DIBUJO SA DE CV,Pago,COMPRAS,846.0,135.36,981.36
1076,2021-04-01,8811090280022099,"BANCO NACIONAL DE MEXICO, S.A.",INTERES NORMAL EXENTO,COMISION BANCARIA,0.0,0.0,0.0
1077,2021-04-01,3947257,"COSTCO DE MEXICO, S.A. DE C.V.",DATIL MEDJOOL 908 G.,NO DEDUCIBLE,100.22,16.03,113.04
1078,2021-04-01,5503074398,"Grainger, S.A. DE C.V.","Multímetro Digital,6000 Cont.,TRMS,600V",COMPRAS,4999.9,799.99,5799.889999999999
1079,2021-04-01,1717,JAIME JUAN FONT,Pago,COMPRAS,2360.46,377.67,2738.13
1080,2021-04-01,132647,NOVOGAS TLALOC SA DE CV,MAGNA (Despacho 2725499-0),GASOLINA,330.01,52.8,382.81
1081,2021-04-01,42912947,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR CRED A NOM EVOPAYMX,COMISION BANCARIA,0.0,0.0,0.0
1082,2021-04-01,000003072,PREVISION DEL TRABAJO SA DE CV,Previvale Despensa Chip / Contraprestación,VALES DESPENSA,0.0,0.0,0.0
1083,2021-04-01,505,IGNACIO ROJAS GOMEZ,CLEMA TIERRA WPEB WEIDMULLER VERDE,COMPRAS,107.13,17.14,124.27
1084,2021-04-01,1602,TODO EN VENTILACION SA DE CV,"WegGoStop Arranque Directo,0.5HP,220V/3F/60Hz,0.37Kw,1.80, a 2.80 A",COMPRAS,180.0,28.8,202.8
1085,2021-04-01,6679,VERIFICENTRO ANGELOPOLIS SA DE CV,VERIFICACION DE EMISION DE CONTAMINANTES AUTOMOTRIZ (USO PARTICULAR Y PESADO HOLOGRAMA TIPO 2),MTTO TRANSPORTE,0.0,0.0,0.0
1086,2021-04-01,4986403,Chubb Seguros México S.A,Pago,SEGUROS,356.5,57.04,413.54
1087,2021-04-01,000005470520,"EDENRED MEXICO, S.A. DE C.V.",COMISION BONOS DE CARBONO,COMPRAS,4539.6,726.34,5265.9400000000005
1088,2021-04-01,965,La Casa del Control SA de CV,TRANSFORMADOR MONOFASICO 50VA IN 240/480V OUT 120V SDT,COMPRAS,6598.23,601.2,7258.059999999999
1089,2021-04-01,2552,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ SA DE CV,Pago,COMPRAS,159.05,25.45,184.5
1090,2021-04-01,4726,C.E. FIRE S.A. DE C.V.,Cemento refractario AA 60 ,COMPRAS,4319.1,601.2,4805.3
1091,2021-04-01,000054038139,CFE SUMINISTRADOR DE SERVICIOS BASICOS,Pago,ENERGIA ELECTRICA,4319.1,601.2,4805.3
1092,2021-04-01,45440,LUIS EDUARDO GARZA LOPEZ,CARTUCHO TONER REMA CF217A CON CHIP MAX,PAPELERIA,0.0,0.0,0.0
1093,2021-04-01,94,HONORINA GARCIA RUBIO,Pago,CAPACITACION,3000.0,480.0,3480.0
1094,2021-04-01,2688,J. AUXILIO GONZALEZ LIRA,"Resorte de tensión de alambre piano de 0.047"", exterior 0.371"", longitud de cuerpo 3.087"", ganchos base sobre centro.",COMPRAS,1420.77,227.32,1648.09
1095,2021-04-01,630520,"INDUSTRIA DE REFRESCOS, S. DE R.L. DE C.V.",Epura 20 Lts Policarbonato,COMPRAS,815.02,130.4,945.42
1096,2021-04-01,643,INGENIERIA EN SISTEMAS AUTOMATIZADOS E INSTRUMENTACION SA DE CV,Cable para termopar tipo J cal. 20 teflón,COMPRAS,815.02,130.4,945.42
1097,2021-04-01,46797,MR MULTISERVICIOS INDUSTRIALES SA DE CV,"PLACA AC A36 1/8""",COMPRAS,336.9,55.03,391.93
1098,2021-04-01,46813,MR MULTISERVICIOS INDUSTRIALES SA DE CV,"SOLERA LATO 1/4"" X 2 1/2""",COMPRAS,4319.1,601.2,4805.3
1099,2021-04-01,46828,MR MULTISERVICIOS INDUSTRIALES SA DE CV,"ANGULO DE ACERO A36 1/4"" X 2 1/2""",COMPRAS,2846.35,455.42,3301.77
1100,2021-04-01,42961840,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR DEBIT A NOM EVOPAYMX,COMISION BANCARIA,0.0,0.0,0.0
1101,2021-04-01,156,ALEJANDRO VAZQUEZ ALMAZAN,Aceite Motor Sintetico 5W40,COMPRAS,0.0,0.0,0.0
1102,2021-04-01,4666,Sanjuana Vargas Almanza,9550150-TUBO LIQUIDTIGHT 1/2? TIPO SLFS ,COMPRAS,4319.1,601.2,4805.3
1103,2021-04-01,10709245,Servicios Comerciales Amazon México S. de R.L. de C.V.,La Roche-Posay Pack protector solar rostro anthelios fluido invisible con color fps 50+,NO DEDUCIBLE,598.0,92.11,690.11
1104,2021-04-01,3237,SOLUCIONES LABORALES CF S.A. DE C.V.,Servicio de comercialización,SUELDOS VENTAS,6665.4,601.2,7731.86
1105,2021-04-01,736840,CONCESIONARIA DE INFRAESTRUCTURA DEL BAJIO SA DE CV,Mendoza - Peaje A Automóvil y Pick-Up 4033724,PEAJES,6178.2,601.2,7166.71
1106,2021-04-01,3949455,"COSTCO DE MEXICO, S.A. DE C.V.",PISTACHES SIN CASCARA 680 G KIRKLAND SIGNATURE,NO DEDUCIBLE,1000.0,160.0,1160.0
1107,2021-04-01,4216,ESQUEMAS DE PRODUCTIVIDAD EMPRESARIAL S.C.,Servicios de contabilidad de costos,SUELDOS PRODUCCION,0.0,0.0,0.0
1108,2021-04-01,XXXX,FONDO NACIONAL DE INFRAESTRUCTURA,SERVICIO DE PEAJE Y CRUCE CARRETERO CERRO GORDO 2021-04-27 10:16:18,PEAJES,1932.69,315.73,2248.42
1109,2021-04-01,981,GRUPO INDUSTRIAL CASILLAS SA DE  CV,SERVICIOS ADMINISTRATIVOS,MAQUILAS GIC,0.0,0.0,0.0
1110,2021-04-01,202103-E2341533107-23042021-931358,INSTITUTO MEXICANO DEL SEGURO SOCIAL,Cuotas IMSS ,IMSS/INFONAVIT,0.0,0.0,0.0
1111,2021-04-01,0161613367,"AT&T COMERCIALIZACIÓN MÓVIL, S. DE R.L. DE C.V.",Renta de Plan ATTv3 ConTodoNegoc 239 C,TELEFONO,0.0,0.0,0.0
1112,2021-04-01,31,FRANCISCO DE GUADALUPE NOGUERAS RUBIO,Servicio dirección empresarial,GERENCIA ADMON,0.0,0.0,0.0
1113,2021-04-01,42967391,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR CRED A NOM EVOPAYMX,COMISION BANCARIA,1767.52,285.06,2052.58
1114,2021-04-01,27088,"PRODUCTOS POLIMEX, S.A. DE C.V.",CORTE DE TUBO,COMPRAS,539.0,86.24,625.24
1115,2021-04-01,6563024,RED DE CARRETERAS DE OCCIDENTE SAB DE CV,PEAJE EN EFECTIVO CORRESPONDIENTE AL CRUCE DE NRU: 71430007596816909072 FECHA: 28/04/2021 HORA: 11:01:39 CASETA: LEON CLASE: A,PEAJES,9.9,1.58,11.48
1116,2021-04-01,783,TRABAJADORES PROACTIVOS DEL CENTRO SC,Servicios de mantenimiento y reparación de equipos eléctrico,SUELDOS PRODUCCION,58.06,9.29,67.35
1117,2021-04-01,4950,"AR PIROMETRIA E INGENIERIA, S.A. DE C.V.","AISLADOR OVALADO CAL. 14 AWG DE 2
CANALES X 3"" DE LARGO
",COMPRAS,0.0,0.0,0.0
1118,2021-04-01,4106,EDGAR AGUILAR DIAZ,DADO PARA TARRAJA 13/16 DIAMETRO 5-40,COMPRAS,6285.91,601.2,6914.51
1119,2021-04-01,4100,"COMERCIALIZADORA CHRISALIM, S.A. DE C.V.",BASTON CON ROSCA DE MADERA 1.20M,COMPRAS,4319.1,601.2,4805.3
1120,2021-04-01,49175,JORGE LUIS GARCIA TRUJILLO,Tuerca Liviana Galv. 10 - 24   NC,COMPRAS,250.01,39.99,290.0
1121,2021-04-01,46927,MR MULTISERVICIOS INDUSTRIALES SA DE CV,"SOLERA AC INOX T304 1/8"" X 2""",COMPRAS,47.66,7.63,55.29
1122,2021-04-01,106787,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,SERVICIOS DE PAQUETERIA Y MENSAJERIA,PAQUETERIA,4319.1,601.2,4805.3
1123,2021-04-01,43001883,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR CRED A NOM EVOPAYMX,COMISION BANCARIA,823.01,127.1,950.11
1124,2021-04-01,12321,QUIMICA ZEUX SA DE CV,DESOXI-ZEUX,COMPRAS ,0.0,0.0,0.0
1125,2021-04-01,672165,"BANCO INVEX, S.A., INSTITUCION DE BANCA MULTIPLE, INVEX, GRUPO FINANCIERO",COMISIONES E INTERESES,COMISION BANCARIA,4319.1,601.2,4805.3
1126,2021-04-01,1092957089,BANCO MERCANTIL DEL NORTE SA INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO BANORTE,SERVICIOS BANCARIOS,COMISION BANCARIA,105.0,0.0,105.0
1127,2021-04-01,1103800,EFECTIVALE S. de R.L. de C.V.,CONSUMOS DE COMBUSTIBLE DE MONEDEROS ELECTRONICOS,GASOLINA,4240.0,678.4,4918.4
1128,2021-05-01,27567,ATENCION RAPIDA A CLIENTES TRES SA DE CV,32011                MAGNA,GASOLINA,2025.85,324.14,2349.99
1129,2021-05-01,126,JOEL MARTINEZ TOVAR,Pago,COMPRAS,4319.1,601.2,4805.3
1130,2021-05-01,235298,BEPENSA LEASING S.A. DE C.V.,AA RENTA EXIGIBLE CL0000006876 10/36 de 03/04/2021 a 02/05/2021,ARRENDAMIENTO FINANCIERO,1438.79,230.21,1669.0
1131,2021-05-01,235299,BEPENSA LEASING S.A. DE C.V.,AA RENTA EXIGIBLE CL0000006877 10/36 de 03/04/2021 a 02/05/2021,ARRENDAMIENTO FINANCIERO,4038.8,646.2,4685.0
1132,2021-05-01,0001010100750847116902,"BANCO NACIONAL DE MEXICO, S.A.",COMISION COBRADA,COMISION BANCARIA,240.52,38.48,279.0
1133,2021-05-01,0001010100752163714102,"BANCO NACIONAL DE MEXICO, S.A.",COMISION COBRADA,COMISION BANCARIA,0.0,0.0,0.0
1134,2021-05-01,007817297284,"BANCO NACIONAL DE MEXICO, S.A.",Servicios de Facturación,COMISION BANCARIA,4310.34,689.66,5000.0
1135,2021-05-01,4491,ELECTROTERMICA NACIONAL SA DE CV,Pago,COMPRAS,4130.0,660.8,4790.8
1136,2021-05-01,4716,CARLOS ENRIQUE ZERMEÑO GUTIERREZ,Pago,COMPRAS,0.0,0.0,0.0
1137,2021-05-01,72719,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",CABLE NIQUELADO 300° C CAL. 16,COMPRAS,946.78,151.49,1098.27
1138,2021-05-01,35653,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",Pago,COMPRAS,0.0,0.0,0.0
1139,2021-05-01,4577,"AR PIROMETRIA E INGENIERIA, S.A. DE C.V.",Pago,COMPRAS,200.0,32.0,232.0
1140,2021-05-01,4578,"AR PIROMETRIA E INGENIERIA, S.A. DE C.V.",Pago,COMPRAS,2949.75,15.96,2965.71
1141,2021-05-01,1336,EDGAR AGUILAR DIAZ,Pago,COMPRAS,18.97,3.03,22.0
1142,2021-05-01,1336,EDGAR AGUILAR DIAZ,Pago,COMPRAS,0.0,0.0,0.0
1143,2021-05-01,MAT_1690_00001,CACELEC SA DE CV,Pago,COMPRAS,0.0,0.0,0.0
1144,2021-05-01,6124,MAURICIO CARBAJAL ORTIZ,FLETE RECOLECCION DE MATERIAL DE SU PROPIEDAD,MENSAJERIA,4100.0,0.0,4100.0
1145,2021-05-01,90364,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ SA DE CV,CABLE F.V.NIQUEL PURO MICA 500°C 600V CAL 20 ROLLO 100 M,COMPRAS,490.0,78.4,568.4
1146,2021-05-01,XXXX,FONDO NACIONAL DE INFRAESTRUCTURA,SERVICIO DE PEAJE Y CRUCE CARRETERO QUERETARO 2021-04-30 13:49:19,PEAJES,285.0,45.6,330.6
1147,2021-05-01,163,JORGE LUIS GARCIA TRUJILLO,Pago,COMPRAS,243.72,26.08,269.8
1148,2021-05-01,164,JORGE LUIS GARCIA TRUJILLO,Pago,COMPRAS,0.0,0.0,0.0
1149,2021-05-01,57553,INMOBILIARIA IGOVA SA DE CV,GSuper,GASOLINA,0.0,0.0,0.0
1150,2021-05-01,1823,JOSE ISMAEL MANCILLA COLUNGA,S CONTABLE MES ABRIL 2021,HONORARIOS CONTABLES,5344.76,855.16,6199.92
1151,2021-05-01,18199,MATERIAS PRIMAS PLASTICOS Y DERIVADOS SA DE CV,BOLSA POLI 35X70X80 ASA NEGRA C/25 (KG),COMPRAS,5152.17,824.35,5976.52
